2021-06-01 23:16:19,8afd815000e61ffc98bb5207fbfc483171fa2787,apache/commons-math,master,90.358,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2021-06-01 11:58:31,787d42ef07e6dc8d7aa47a9156d851281a7f2954,apache/commons-math,master,90.372,0,1,0,0,32,0,3,0,0,0,0,0.0,0.0
2021-06-01 05:13:47,491798e0de8d1cff013a3cf8bb956d7cd4ca6e3c,apache/commons-math,master,90.369,0,0,0,1,0,0,95,0,0,0,0,0.0,0.0
2021-05-31 23:48:19,a5e0b2e7f68c9fdedb70161f748a88b38a309034,apache/commons-math,master,90.372,0,0,0,1,0,0,38,0,0,0,0,0.0,0.0
2021-05-31 14:18:35,ce65e6ba3fa43e8e119783532250a89367b4b2ec,apache/commons-math,master,90.448,0,0,0,1,0,0,34,0,0.0,1.0,1.0,0.667,2.0
2021-05-31 01:57:07,f24fd147184ba6b2c6a6cb41aad1fa861f000486,apache/commons-math,master,90.592,0,1,0,0,13,0,8,0,0,0,0,0.0,0.0
2021-05-29 14:42:46,e604e60709bff4e8534b689566d56f4b4d6bccaa,apache/commons-math,master,90.573,0,0,0,1,0,0,31,0,0,0,0,0.0,0.0
2021-05-10 19:32:28,d080f0d8251d58728024955764a5c0c75acf8277,apache/commons-math,master,90.703,0,0,0,1,0,0,96,0,0,0,0,0.0,0.0
2021-04-13 13:53:21,e29fd602381be65c0e2c2e4cd1e1c59bfa16c8bd,apache/commons-math,master,90.703,0,1,0,0,5,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2021-04-12 10:02:00,26511237d21026623bc7ff26a1d2e90f16f21325,apache/commons-math,master,90.7,0,1,0,0,76,0,0,100.0,0,0,0,0.0,0.0
2021-02-08 19:30:16,0300f97d74fa0207570b5ea3ecadbf9896d3ecc4,apache/commons-math,master,90.713,0,0,0,1,0,0,4,0,0,0,0,0.0,0.0
2021-01-17 14:36:53,d71b8c93d20187da61113990f44cb16345cf72cb,apache/commons-math,master,90.713,0,1,0,0,20,0,0,100.0,1.0,1.0,0.0,0.667,1.0
2021-01-17 02:50:09,b7dd3fd3d11df92e3f653f001e1a924a9fc49b73,apache/commons-math,master,90.71,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2021-01-10 01:03:26,fb68dfd3e80e1623fb54cc3ecc413ad8ca179df7,apache/commons-math,master,90.713,0,0,0,1,0,0,2,0,0.0,1.0,0.5,0.5,2.0
2020-12-22 14:48:08,90efa03f5f734560830b3cdaf1728a2ca0881184,apache/commons-math,master,90.705,0,1,0,0,4,0,0,0,0,0,0,0.0,0.0
2020-10-28 20:07:30,1bc542778bb3792e90996ef18c3b938791a92c90,apache/commons-math,master,90.713,0,0,0,1,0,0,5,0,0.0,0.0,0.0,0.0,0.0
2020-10-28 02:28:47,bb02fad3e3663062e563c29302375279fcd0cb45,apache/commons-math,master,90.713,0,1,0,0,3,0,0,100.0,0.0,0.0,1.0,0.333,0.0
2020-10-21 00:38:41,43b77ffabba8a48144080674973362150cbcfb28,apache/commons-math,master,90.713,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2020-10-11 22:26:21,0b3629b4b0942ff138b71713b5267eeb13342ecd,apache/commons-math,master,90.709,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2020-10-08 16:00:37,27f289f6be1396893247f13225a52388f598a8d7,apache/commons-math,master,90.712,0,1,0,0,4,0,3,100.0,0,0,0,0.0,0.0
2020-10-01 11:44:51,84ca1592673a635f7f09548fa7f48469f1b805a8,apache/commons-math,master,90.703,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2020-08-26 23:55:54,450dadfd59a442eed6db0080ff30727836fdf97c,apache/commons-math,master,90.703,0,0,0,1,0,0,7,0,1.0,1.0,1.0,1.0,2.0
2020-07-30 22:15:26,e99434d9377fbb406b62bd8dbf94d7367ccc75b0,apache/commons-math,master,90.712,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2020-07-29 18:31:55,90ea1c921825463e5f6ea9dcab6ac22152d7c8e4,apache/commons-math,master,90.75,0,0,0,1,0,0,30,0,0,0,0,0.0,0.0
2020-07-28 23:19:04,b1c0b4db5190986216f810190c4bed4dd9aa0bb5,apache/commons-math,master,90.742,0,0,0,1,0,0,6318,0,0.734,0.24,0.069,0.347,0.297
2020-07-28 22:10:05,0e3b77d76ca36a44c3e53308091a630915c0f012,apache/commons-math,master,90.964,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
2020-07-28 21:31:55,3d2b2107b58ffc316c849da43734506b7fe04254,apache/commons-math,master,90.956,0,0,0,1,0,0,456,0,1.0,1.0,0.796,0.932,2.0
2020-07-21 18:36:01,d0ed03c953bf436fc4dc32260c6018a7791c9efc,apache/commons-math,master,90.953,0,1,0,0,33,0,0,100.0,0,0,0,0.0,0.0
2020-07-21 14:00:54,3ed7faba1b108b8614bcdbb9e1946ee9c17c3bdc,apache/commons-math,master,90.961,0,1,0,0,4,0,0,0,0,0,0,0.0,0.0
2020-07-14 12:55:05,4108f5f35e22db3401a11fbbf93f85be21394f5c,apache/commons-math,master,90.94,0,0,0,1,0,0,47,0,0.469,1.0,1.0,0.823,2.0
2020-06-28 23:04:07,849d551b8a9507a2ae8dfb81db36aa544a81ee47,apache/commons-math,master,90.937,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2020-06-22 10:51:55,0d937abf8ca9878aadc1b4e62e333976e74e8942,apache/commons-math,master,90.562,0,1,0,0,8,0,0,75.0,0,0,0,0.0,0.0
2020-06-08 10:30:50,bfa5b60eff89ef75fabd5fbd53e61c56b4b65566,apache/commons-math,master,90.554,0,1,0,0,5,0,0,25.0,0.0,0.0,1.0,0.333,0.0
2020-06-06 11:00:25,ba8a26705e7656201951ddc1a4a67c6aaa62d146,apache/commons-math,master,90.556,0,1,0,0,23,0,10,60.0,0.143,0.143,0.143,0.143,0.144
2020-06-03 10:27:16,715d89d2625b09915feb1dd1b60270842eeffb7a,apache/commons-math,master,90.56,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2020-05-29 21:27:15,67aea22b0882675886b78a296d7055e66bd5a2e6,apache/commons-math,master,90.552,1,0,0,0,0,41,85,89.474,0.0,0.782,0.931,0.571,0.782
2020-05-27 01:27:04,31be9f198c846ecd3b16965fa2f3318c9539551f,apache/commons-math,master,90.559,0,0,0,1,0,0,6,0,0,0,0,0.0,0.0
2020-05-18 10:27:07,b05b3b9a90956293ae0cd4c423635bf8bdfb12f1,apache/commons-math,master,90.551,0,0,0,1,0,0,6,0,0,0,0,0.0,0.0
2020-04-27 05:53:54,bbfe7e4ea526e39ba0a79f0258200bc0d898f0de,apache/commons-math,master,90.551,0,1,0,0,10,0,135,100.0,0.0,0.977,1.0,0.659,0.977
2020-04-11 14:36:46,8ce34483549796052a1e81419152edef8e83e5ea,apache/commons-math,master,90.551,0,0,0,1,0,0,51,0,0,0,0,0.0,0.0
2020-04-11 12:32:20,2764b8239fe49a4328a0c51a74204a31ee1e451e,apache/commons-math,master,90.551,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2020-04-07 19:32:04,7b005845af41746e938b713b6fc8f45ff98a8e60,apache/commons-math,master,90.55,0,1,0,0,17,0,0,100.0,0,0,0,0.0,0.0
2020-04-05 12:23:13,00f4de04fb0452bcf29053842935c8ba7257e13c,apache/commons-math,master,90.556,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2020-03-26 18:27:01,8be7fa43436dd87eec4b5671dff8b7c385db6c2a,apache/commons-math,master,90.554,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2020-03-25 16:18:56,7ae8c7ac46f979891af3cca3d1c52ca984125002,apache/commons-math,master,90.556,0,0,0,1,0,0,6,0,0,0,0,0.0,0.0
2020-03-22 15:55:17,6b0395898e9469fda20f011ded8dce3f9d0df907,apache/commons-math,master,90.547,0,1,0,0,20,0,0,100.0,0.833,0.833,1.0,0.889,0.833
2020-03-21 16:20:20,22373aeb76811aae77f581143e9fed34580316eb,apache/commons-math,master,90.519,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2020-03-18 07:34:56,955f56fbe491bec47c170480c32df2ada9b0b2db,apache/commons-math,master,90.519,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0
2020-03-15 00:45:53,c13179ef737b8771cc12d2416a230e2b6cafbb05,apache/commons-math,master,90.519,0,1,0,0,5,0,0,0,0,0,0,0.0,0.0
2020-03-11 01:23:26,169062c7a5d9fdc5e5aa9951ae32440010fb3b81,apache/commons-math,master,90.519,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2020-03-10 19:27:56,fb78e1af4f8975d79feefd92bb2d0ba09599ed07,apache/commons-math,master,90.526,0,0,0,1,0,0,8,0,0,0,0,0.0,0.0
2020-03-07 19:52:02,d64d4c9c02ae487e90e23d40f945cf78991ff1e0,apache/commons-math,master,90.512,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2020-02-18 16:28:29,4d5983aa8756c99cdd20618aecf24ea31c399311,apache/commons-math,master,90.513,0,0,0,1,0,0,343,0,1.0,0.0,0.5,0.5,0.0
2019-12-27 12:03:39,80df02f2d2a3180a30a6748a640588735ce8aaaa,apache/commons-math,master,90.496,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
